NAME,GEOID,Albedo,YEAR
Crisp,13081,0.14233332872390747,2009
Dawson,13085,0.12866666913032532,2009
Dodge,13091,0.12660000324249268,2009
Dougherty,13095,0.12011110782623291,2009
Worth,13321,0.13528571810041154,2009
Benewah,16009,0.10833334039758753,2009
Echols,13101,0.10155555274751452,2009
Floyd,13115,0.12821428264890397,2009
Oneida,16071,0.14632354063146255,2009
Boone,17007,0.16499999165534973,2009
Jasper,13159,0.11339999437332153,2009
Jones,13169,0.10866665840148926,2009
Lanier,13173,0.1185000017285347,2009
Lee,13177,0.13040000200271606,2009
Polk,13233,0.131111118528578,2009
Randolph,13243,0.12772727012634277,2009
Schley,13249,0.11766666173934937,2009
Terrell,13273,0.13250000774860382,2009
Turner,13287,0.13714285407747542,2009
Walton,13297,0.12849999964237213,2009
Webster,13307,0.12916666269302368,2009
Madison,17119,0.15538888507419163,2009
Moultrie,17139,0.156333327293396,2009
Peoria,17143,0.1615789438548841,2009
Bonneville,16019,0.12842593369660554,2009
Boundary,16021,0.09527272527868097,2009
Clark,16033,0.125,2009
Latah,16057,0.12440624833106995,2009
Minidoka,16067,0.1483181823383678,2009
Stephenson,17177,0.1721333344777425,2009
Vermilion,17183,0.171708345413208,2009
Warren,17187,0.17390000820159912,2009
Woodford,17203,0.16140000025431314,2009
Calhoun,17013,0.13875000178813934,2009
Crawford,17033,0.15869998931884766,2009
DeKalb,17037,0.15788887606726754,2009
Fulton,17057,0.157476198105585,2009
Greene,17061,0.17141666014989218,2009
Henderson,17071,0.15792307486900917,2009
Jefferson,17081,0.1471250057220459,2009
Jo Daviess,17085,0.15964705803815057,2009
Knox,17095,0.16731578425357216,2009
Lawrence,17101,0.15210000276565552,2009
Shelby,18145,0.16585714476449148,2009
Starke,18149,0.15216666460037231,2009
Sullivan,18153,0.1536875069141388,2009
Pike,17149,0.16288000106811523,2009
Richland,17159,0.1502222220102946,2009
Floyd,19067,0.17050000031789145,2009
Hancock,19081,0.1684999942779541,2009
Henry,19087,0.16408335169156393,2009
Jackson,19097,0.15927272493189032,2009
Jefferson,19101,0.16073331832885743,2009
Benton,18007,0.1772499978542328,2009
Clinton,18023,0.17489999532699585,2009
DeKalb,18033,0.16449999809265137,2009
Dubois,18037,0.15675000349680582,2009
Fayette,18041,0.16471430233546666,2009
Howard,18067,0.16989998817443847,2009
Johnson,18081,0.15522223048739964,2009
Kosciusko,18085,0.16373332341512045,2009
LaGrange,18087,0.1595333258310954,2009
Lawrence,18093,0.15399999419848123,2009
Marion,18097,0.13966666327582467,2009
Marshall,18099,0.16233332951863608,2009
Monroe,18105,0.1483999967575073,2009
Morgan,18109,0.15640000104904175,2009
Newton,18111,0.1590000033378601,2009
Noble,18113,0.15649999380111695,2009
Orange,18117,0.15141666928927103,2009
Parke,18121,0.1574666659037272,2009
Rush,18139,0.172888888253106,2009
Finney,20055,0.17076922685672075,2009
Franklin,20059,0.15091665585835776,2009
Gove,20063,0.16055999755859374,2009
Greenwood,20073,0.15320689102699017,2009
Hamilton,20075,0.1743000030517578,2009
Harper,20077,0.16115000247955322,2009
Vanderburgh,18163,0.1484285763331822,2009
Whitley,18183,0.1620833178361257,2009
Audubon,19009,0.17766666412353516,2009
Black Hawk,19013,0.16499999853280875,2009
Buchanan,19019,0.17086666425069172,2009
Clarke,19039,0.15316667159398398,2009
Clayton,19043,0.1650384756234976,2009
Decatur,19053,0.1540833314259847,2009
Emmet,19063,0.16369999647140504,2009
Vinton,39163,0.14123076658982497,2009
Wood,39173,0.1639411870171042,2009
Clark,46025,0.1500882401185877,2009
Davison,46035,0.15516666571299234,2009
Marion,19125,0.15641666452089945,2009
Mitchell,19131,0.17558332284291586,2009
Monroe,19135,0.1552666664123535,2009
O'Brien,19141,0.17239999771118164,2009
Page,19145,0.1697999954223633,2009
Pottawattamie,19155,0.1721818121996793,2009
Shelby,19165,0.17994999885559082,2009
Union,19175,0.1596666653951009,2009
Washington,19183,0.16649999221165976,2009
Woodbury,19193,0.16839286259242467,2009
Butler,20015,0.15380952471778506,2009
Cherokee,20021,0.15773334503173828,2009
Clark,20025,0.15837930810862574,2009
Cloud,20029,0.15654999017715454,2009
Douglas,20045,0.14815385525043195,2009
Gaines,48165,0.18026665581597223,2009
Grayson,48181,4761.995907738095,2009
Hall,48191,0.1531000018119812,2009
Hartley,48205,0.15800000429153443,2009
Zavala,48507,0.15317143031529018,2009
Daggett,49009,0.12209999561309814,2009
Iron,49021,0.14507316961521055,2009
Tuscarawas,39157,0.14806249737739563,2009
Lincoln,46083,0.1601428644997733,2009
McCook,46087,0.15280000368754068,2009
Marshall,46091,0.14479167262713113,2009
Edmunds,46045,0.15182501077651978,2009
Faulk,46049,0.15644444359673393,2009
Hand,46059,0.15485713595435732,2009
Hockley,48219,0.17795000076293946,2009
Wasatch,49051,0.12009375542402267,2009
Wayne,49055,0.21017857960292272,2009
Bennington,50003,0.1506086950716765,2009
Millard,49027,4395.7517170329675,2009
Clarke,51043,0.1522499918937683,2009
Adair,40001,0.1465294220868279,2009
Beaver,40007,0.1647916634877523,2009
Comanche,40031,0.15212500095367432,2009
Hughes,46065,10000.0328125,2009
Lake,46079,0.1572499990463257,2009
Franklin,50011,15789.442434210527,2009
Rutland,50021,0.14496296423452873,2009
Greene,51079,0.14533333977063498,2009
Oneida,55085,0.12138234867769129,2009
Ozaukee,55089,16666.623697916668,2009
Craig,40035,0.15726314092937269,2009
Delaware,40041,0.14184999465942383,2009
Perkins,31135,0.161111107578984,2009
Platte,31141,0.16926666895548503,2009
Red Willow,31145,0.15933331989106678,2009
Saline,31151,0.16294444931877983,2009
Goodhue,27049,0.16100000143051146,2009
Kanabec,27065,0.15311110019683838,2009
Lyon,27083,0.16875,2009
Polk,37149,0.12620000839233397,2009
St. Lawrence,36089,0.13396296089078175,2009
Oliver,38065,0.15339999198913573,2009
Jackson,20085,0.1518333223130968,2009
Jefferson,20087,0.14414284910474504,2009
Cleburne,05023,0.12261538322155292,2009
Cross,05037,0.15619999567667645,2009
Androscoggin,23001,0.13250000774860382,2009
Hardin,19083,0.17095000743865968,2009
Howard,19089,0.16986667315165202,2009
Warren,39165,0.15,2009
Wayne,39169,0.16420000394185383,2009
Martin,27091,0.16680953616187685,2009
Rice,27131,0.16446666717529296,2009
Schenectady,36093,0.14614285741533553,2009
Claiborne,22027,0.1134705894133624,2009
Mason,26105,16666.614583333332,2009
Muskegon,26121,15789.430921052632,2009
Ontonagon,26131,9523.840029761905,2009
Ida,19093,0.17799998919169108,2009
Jasper,19099,0.17589999437332154,2009
Johnson,19103,0.16247057914733887,2009
Sherburne,27141,0.14824999868869781,2009
Candler,13043,0.1293333371480306,2009
Jackson,22049,0.11352631920262386,2009
St. James,22093,0.12449999650319417,2009
Washington,22117,0.12146666844685873,2009
Bollinger,29017,0.14530769678262564,2009
Nodaway,29147,0.1598928485597883,2009
Platte,29165,0.15111111270056832,2009
Iberville,22047,0.11635294381309957,2009
Marion,39101,0.1635454459623857,2009
Medina,39103,0.1515833338101705,2009
Box Butte,31013,0.16424999918256486,2009
Buffalo,31019,0.16676189785911924,2009
Seward,31159,0.16513333320617676,2009
Buchanan,29021,0.1542500058809916,2009
Cedar,29039,0.14646154183607835,2009
Hettinger,38041,0.16115625202655792,2009
McIntosh,38051,0.1486111217074924,2009
Dawson,31047,0.16312499841054282,2009
Douglas,31055,0.15644445684221056,2009
Lorain,39093,9090.95596590909,2009
Monroe,39111,0.14823077275202826,2009
Morgan,39115,0.14358333746592203,2009
Queen Anne's,24035,8333.381510416666,2009
Thayer,31169,0.16843751072883606,2009
Valley,31175,0.15674999356269836,2009
Wayne,31179,0.1691250205039978,2009
Adair,21001,0.15060000419616698,2009
Seneca,36099,0.1336923104066115,2009
Wayne,36117,23809.395833333332,2009
Johnson,20091,0.14931248128414154,2009
Kingman,20095,0.15647619111197336,2009
Labette,20099,0.15668749809265137,2009
Lincoln,20105,0.1561666594611274,2009
Essex,25009,19999.897916666665,2009
Barry,26015,0.14906251430511475,2009
Benzie,26019,24999.84375,2009
Crawford,26039,0.1245882370892693,2009
Hillsdale,26059,0.15549999475479126,2009
Linn,19113,0.163937509059906,2009
Boone,21015,0.1412857174873352,2009
Meeker,27093,0.15872221522861057,2009
Olmsted,27109,0.16513636979189786,2009
Hancock,23009,15094.28537735849,2009
Knox,23013,38461.23557692308,2009
Penobscot,23019,934.694144275701,2009
St. Mary's,24037,29999.790625,2009
Worcester,24047,26315.628289473683,2009
Worcester,25027,0.12776190893990652,2009
Alpena,26007,18749.919921875,2009
Otsego,26137,0.1341666579246521,2009
Ottawa,26139,0.1471538543701172,2009
Roscommon,26143,0.11820000012715658,2009
St. Joseph,26149,0.1516666571299235,2009
Lucas,19117,0.15486666361490886,2009
Marshall,19127,0.17233333985010782,2009
Montgomery,19137,0.17473333676656086,2009
Muscatine,19139,0.16700000422341482,2009
Palo Alto,19147,0.17195000648498535,2009
Mercer,39107,0.17211111386617026,2009
Pipestone,27117,0.164124995470047,2009
Ramsey,27123,0.125,2009
Butler,31023,0.16399998664855958,2009
Clark,29045,0.16163636337627063,2009
Clinton,29049,0.15537500381469727,2009
Cooper,29053,0.15564705343807445,2009
Randolph,29175,0.15523076057434082,2009
St. Clair,29185,0.146999990940094,2009
Vernon,29217,0.1562608635943869,2009
Dundy,31057,0.15553844892061675,2009
Perry,39127,0.14980000257492065,2009
Pike,39131,0.15354544466192072,2009
Putnam,39137,0.1714615271641658,2009
Paulding,39125,0.16469229184664214,2009
Jackson,27063,0.15844447082943386,2009
Cass,31025,0.1652500033378601,2009
Union,21225,0.15827272155068137,2009
Wells,38103,0.15827778975168863,2009
Allen,39003,0.16463636268268933,2009
Ashtabula,39007,14285.699404761905,2009
Fillmore,31059,0.17258334159851074,2009
Frontier,31063,0.15485186047024196,2009
Gosper,31073,0.1592500110467275,2009
Harlan,31083,0.15456248819828033,2009
Kandiyohi,27067,0.14581819014115768,2009
Kit Carson,08063,0.1565138896306356,2009
Lincoln,08073,0.16528168530531331,2009
Montrose,08085,0.131131148729168,2009
Prowers,08099,0.17608163794692683,2009
Knox,39083,0.15393333435058593,2009
Lawrence,39087,0.13915384732759917,2009
Cochise,04003,0.16004346764605978,2009
Ashley,05003,0.12052173199860947,2009
Alexander,37003,0.14049999912579855,2009
Caswell,37033,0.13336363705721768,2009
Bay,26017,7142.933035714285,2009
Leavenworth,20103,0.15061538036052996,2009
Logan,20109,0.16474999700273787,2009
Lyon,20111,0.1505000049417669,2009
Teller,08119,0.1016923189163208,2009
Poweshiek,19157,0.17329999208450317,2009
Sac,19161,0.17688235114602482,2009
Tama,19171,0.17074999809265137,2009
Taylor,19173,0.16266665856043497,2009
Fulton,36035,0.1327999989191691,2009
Greene,36039,0.14016666677263048,2009
Branch,26023,0.15579999287923177,2009
Chippewa,26033,31249.776041666668,2009
Gladwin,26051,0.14806249737739563,2009
Gratiot,26057,0.1666249930858612,2009
Dallas,29059,0.14528570856366838,2009
Sanilac,26151,11111.141203703704,2009
Shiawassee,26155,0.15933332443237305,2009
Van Buren,26159,13333.329166666666,2009
Van Buren,19177,0.15786666870117189,2009
Ross,39141,0.15823528345893412,2009
Shelby,39149,0.16936363957144998,2009
Webster,21233,0.15085714203970774,2009
Allen,22003,0.11629998683929443,2009
Howard,29089,0.15733333428700766,2009
Jasper,29097,0.1559999942779541,2009
Washington,29221,0.1362916628519694,2009
St. Louis,29510,0.13099999725818634,2009
Deer Lodge,30023,0.10836363922465932,2009
Jefferson,30043,0.10318750143051147,2009
Park,30067,0.11217441115268441,2009
Powell,30077,0.10352174095485521,2009
Rosebud,30087,0.14419331868489582,2009
Stark,39151,0.14800000190734863,2009
Koochiching,27071,1041.7803548177083,2009
Tallahatchie,28135,0.15300000797618518,2009
Tippah,28139,0.1365833282470703,2009
Webster,28155,0.12633334265814888,2009
Yalobusha,28161,0.11899999777475993,2009
Union,37179,0.14176469690659466,2009
Barnes,38003,0.1499318317933516,2009
Billings,38007,0.14302702207823056,2009
Hitchcock,31087,0.155055562655131,2009
Knox,31107,0.15152939628152287,2009
Lincoln,31111,0.14994594213124868,2009
Lincoln,27081,0.156374990940094,2009
McLeod,27085,0.1620000109953039,2009
Baker,12003,0.10390475818089076,2009
Hardee,12049,0.1358666737874349,2009
Hillsborough,12057,17857.063616071428,2009
Miami-Dade,12086,22222.07175925926,2009
Sargent,38081,0.14634484258191338,2009
Stark,38089,0.15786363861777566,2009
Steele,38091,0.15407999038696288,2009
Ward,38101,0.1598219152999251,2009
Duplin,37061,0.14391666650772095,2009
Kent,26081,0.1448799991607666,2009
Lake,26085,0.12681248784065247,2009
Neosho,20133,0.1538333296775818,2009
Norton,20137,0.15737499793370566,2009
Phillips,20147,0.15470000505447387,2009
Pratt,20151,0.16886666615804036,2009
Republic,20157,0.16153332392374675,2009
Okaloosa,12091,8333.356770833334,2009
Bleckley,13023,0.12779999971389772,2009
Wayne,19185,0.15900001525878907,2009
Webster,19187,0.16731579680191844,2009
Anderson,20003,0.15556249022483826,2009
Monroe,36055,15789.434210526315,2009
Putnam,36079,0.1302499920129776,2009
Lenawee,26091,0.156208336353302,2009
Manistee,26101,13333.315625,2009
Knox,29103,0.15999999046325683,2009
Marion,29127,0.15850000083446503,2009
Anoka,27003,0.13892856666019984,2009
Beltrami,27007,22772.153465346535,2009
Fillmore,27045,0.16647619292849586,2009
Barber,20007,0.15327272993145566,2009
Barton,20009,0.1590000033378601,2009
Chase,20017,0.15312498807907104,2009
Trumbull,39155,0.1472000002861023,2009
Calcasieu,22019,0.1303999900817871,2009
Cameron,22023,19999.875,2009
Miller,29131,0.14364285128457205,2009
Monroe,29137,0.1603913099869438,2009
Mountrail,38061,6779.734110169492,2009
Toole,30101,0.16493548116376322,2009
Yellowstone,30111,0.14450633374950553,2009
Blaine,31009,0.1510833203792572,2009
Shawnee,20177,0.1509999930858612,2009
Sherman,20181,0.16389999389648438,2009
Sumner,20191,0.15434375405311584,2009
Trego,20195,0.15634782417960788,2009
Atchison,29005,0.17226667404174806,2009
Audrain,29007,0.16574999690055847,2009
Barry,29009,0.14825000762939453,2009
Jim Wells,48249,0.15911110242207846,2009
Jones,48253,0.15912001609802245,2009
La Salle,48283,0.14800000190734863,2009
Live Oak,48297,0.14980951944986978,2009
Lubbock,48303,0.17900000810623168,2009
Matagorda,48321,18749.931640625,2009
Miami,39109,0.16875000794728598,2009
Muskingum,39119,0.14719998836517334,2009
Portage,39133,0.14700000484784445,2009
Richland,39139,0.15841665863990784,2009
Ellis,40045,0.15739394679214014,2009
Garvin,40049,0.14970369692201968,2009
Miner,46097,0.16024999618530272,2009
Haywood,47075,0.16335713863372803,2009
McNairy,47109,0.1397142836025783,2009
Forsyth,37067,0.13021429095949447,2009
Hudson,34017,0.10633333524068196,2009
Perry,28111,0.10206666787465414,2009
Granville,37077,0.13423076959756705,2009
Guilford,37081,0.13164705388686238,2009
Moody,46101,0.16212500631809235,2009
Perkins,46105,0.1400340903889049,2009
Potter,46107,0.14845453609119763,2009
Bristol,51520,,2009
Pend Oreille,53051,0.09153062470105229,2009
Skagit,53057,5882.3982843137255,2009
Calhoun,54013,0.13688887490166557,2009
Hampshire,54027,0.13789474336724533,2009
Jefferson,54037,0.15283332268397012,2009
Marshall,54051,10000.03203125,2009
Ritchie,54085,0.13530769714942345,2009
Chaves,35005,0.17925160315728958,2009
Kenton,21117,0.1417500078678131,2009
Lincoln,21137,0.16014284746987478,2009
Orange,37135,0.13633333312140572,2009
Bronx,36005,0.11299999803304672,2009
Covington,51580,,2009
Emporia,51595,,2009
Galax,51640,,2009
Taylor,55119,0.15561764380511114,2009
Tinian,69120,99999.0,2009
Bayamón,72021,0.14900000393390656,2009
Camuy,72027,99999.0,2009
Cataño,72033,99999.0,2009
Rowan,21205,0.13337500393390656,2009
Lafayette,28071,0.1258235258214614,2009
Lauderdale,28075,0.12020000219345092,2009
Marion,28091,0.11779999732971191,2009
Columbia,36021,0.1398947364405582,2009
Niagara,36063,28571.25,2009
Onondaga,36067,0.14278260521266772,2009
Spencer,21215,0.15080000162124635,2009
Todd,21219,0.15725000202655792,2009
Adjuntas,72001,0.1379999965429306,2009
Johnston,40069,0.14213333129882813,2009
Tillamook,41057,13888.849826388889,2009
Wheeler,41069,0.11242307149446927,2009
Carroll,39019,0.1440833310286204,2009
Coshocton,39031,0.14753332138061523,2009
Darke,39037,0.17434999942779542,2009
Trimble,21223,0.14300000667572021,2009
Monroe,28095,0.12914999723434448,2009
Quitman,28119,0.1519999937577681,2009
Murray,40099,0.14359999895095826,2009
Oklahoma,40109,0.14783333407508004,2009
Todd,46121,0.14817500114440918,2009
Madison,47113,0.15199999511241913,2009
Overton,47133,0.1446666717529297,2009
Union,47173,0.11583333214124043,2009
Union,42119,0.14037498831748962,2009
Warren,42123,0.1463461655836839,2009
Chester,45023,0.12349999944368999,2009
Smith,28129,0.11993750184774399,2009
Person,37145,0.134499990940094,2009
Divide,38023,0.15243182399056174,2009
Eddy,38027,0.15581250190734863,2009
Golden Valley,38033,0.1460740742860017,2009
Yankton,46135,0.15200000149863108,2009
Lynchburg,51680,,2009
Petersburg,51730,,2009
Radford,51750,,2009
Wirt,54105,0.1353333294391632,2009
Laramie,56021,0.15241026267027244,2009
Platte,56031,0.1444074136239511,2009
Uinta,56041,0.15996665954589845,2009
Coryell,48099,0.14515385260948768,2009
Culberson,48109,0.19069229377495064,2009
Dallas,48113,0.15227999687194824,2009
Cherry,31031,0.15752976281302317,2009
Clay,31035,0.16953333218892416,2009
Colfax,31037,0.1672499974568685,2009
Dakota,31043,0.16366666555404663,2009
Barceloneta,72017,99999.0,2009
Barranquitas,72019,,2009
Washakie,56043,0.16827025284638275,2009
Weston,56045,0.1425285611833845,2009
Rose Island,60030,,2009
Northern Islands,69085,99999.0,2009
Beaver,42007,0.14358333746592203,2009
McCulloch,48307,0.14385715552738734,2009
Montague,48337,0.14303845625657302,2009
Moore,48341,0.1602000077565511,2009
Elko,32007,1425.7972250509165,2009
Humboldt,32013,5323.291349809886,2009
Nye,32023,205.07844518442624,2009
Pontotoc,40123,0.14552941041834214,2009
Pushmataha,40127,0.11905263599596526,2009
Blair,42013,0.14613332748413085,2009
Delaware,39041,0.15091667572657266,2009
Fairfield,39045,0.16119999885559083,2009
Holmes,39075,0.15961538828336275,2009
Boyd,21019,0.13824999332427979,2009
Carlisle,21039,0.16200000047683716,2009
Bledsoe,47007,0.1401538482079139,2009
Bradley,47011,0.13562500476837158,2009
Warren,47177,0.15009090033444492,2009
Brown,55009,0.15675000846385956,2009
Dillon,45033,0.13988889588250053,2009
Fairfield,45039,0.11327777968512641,2009
Rock,27133,0.1693333387374878,2009
Sibley,27143,0.17076921463012695,2009
Swift,27151,0.1576249897480011,2009
Waseca,27161,0.16906249523162842,2009
Roanoke,51770,0.12800000607967377,2009
Columbia,53013,0.14019230695871207,2009
Washburn,55129,0.13527585720193797,2009
Calumet,55015,24999.869791666668,2009
Dunn,55033,0.16040908206592908,2009
Arecibo,72013,49999.5703125,2009
DeWitt,48123,0.1503636295145208,2009
Donley,48129,0.1462666670481364,2009
Edwards,48137,0.13860376825872459,2009
Nueces,48355,5882.43887867647,2009
Dawes,31045,0.1496428648630778,2009
Lincoln,35027,0.1481707193017975,2009
Rio Arriba,35039,0.11918181877631645,2009
Socorro,35053,0.16505421787859445,2009
Storey,32029,0.13199999928474426,2009
Waukesha,55133,0.14649999141693115,2009
Albany,56001,0.14416950031862422,2009
Goshen,56015,0.15793333053588868,2009
Arroyo,72015,,2009
Columbia,42037,0.14514286177498953,2009
Elk,42047,0.1465833286444346,2009
Panola,48365,0.12777272137728604,2009
Runnels,48399,0.15699998855590822,2009
Schleicher,48413,0.14641667736901176,2009
Stonewall,48433,0.14040000438690187,2009
Merrimack,33013,0.13299999918256486,2009
Franklin,21073,0.1395714282989502,2009
Green,21087,0.15537500381469727,2009
Woods,40151,0.16069444020589194,2009
Crook,41013,0.11261445930205195,2009
Harney,41025,3642.4759933774835,2009
Wayne,47181,0.13865000009536743,2009
Bailey,48017,0.16295000314712524,2009
Bastrop,48021,0.14995651659758194,2009
Blanco,48031,0.14552941041834214,2009
Lake,39085,28571.245535714286,2009
Licking,39089,0.15514285223824636,2009
Mahoning,39099,0.14472727342085404,2009
Henry,21103,0.15457143102373397,2009
Chickasaw,28017,0.13214285033089773,2009
Covington,28031,0.12208332618077596,2009
Jasper,28061,0.11799999326467514,2009
Clay,47027,0.1309999942779541,2009
Grundy,47061,0.13880000114440919,2009
Fond du Lac,55039,8695.711277173914,2009
Iowa,55049,0.1550000011920929,2009
Monroe,55081,0.1471000035603841,2009
Saluda,45081,0.11799999078114827,2009
Bennett,46007,0.15474998950958252,2009
Campbell,46021,0.14135000705718995,2009
Jones,28067,0.1182999849319458,2009
Albany,36001,0.13962498307228088,2009
Garfield,53023,0.14417391238005264,2009
Klickitat,53039,0.13485416769981384,2009
Athens,39009,0.1384705936207491,2009
Auglaize,39011,0.16949999332427979,2009
Butler,39017,0.15271428653172084,2009
Fannin,48147,0.14438095546904064,2009
Fayette,48149,0.15166665258861722,2009
Fisher,48151,0.1543333371480306,2009
Floyd,48153,0.16159998575846354,2009
Arlington,51013,0.11999999731779099,2009
Mecklenburg,51117,0.12319047110421318,2009
Powhatan,51145,0.13539999723434448,2009
Rappahannock,51157,0.14522222677866617,2009
Spotsylvania,51177,0.13589999675750733,2009
Warren,51187,0.14100000858306885,2009
Aguada,72003,0.14900000393390656,2009
Aguadilla,72005,99999.0,2009
Aguas Buenas,72007,0.1379999965429306,2009
Lycoming,42081,0.13953334490458172,2009
Snyder,42109,0.14477777481079102,2009
Tarrant,48439,0.15133333206176758,2009
Williamson,48491,0.17464288643428258,2009
Wise,48497,0.14924999475479125,2009
Zapata,48505,4347.924592391304,2009
Polk,55095,0.14804166555404663,2009
Price,55099,0.1411666643051874,2009
Shawano,55115,0.14796154315655047,2009
Jackson,41029,0.09856411126943734,2009
Polk,41053,0.1362083355585734,2009
Briscoe,48045,0.15262499451637268,2009
Carson,48065,0.16189999580383302,2009
Castro,48069,0.17239999771118164,2009
Cochran,48079,0.16710526064822548,2009
Collin,48085,0.14552630876239978,2009
Jeff Davis,48243,0.14183928285326278,2009
Coffee,13069,0.12731249630451202,2009
Decatur,13087,0.13343748450279236,2009
Lajas,72079,0.14900000393390656,2009
Lares,72081,0.13449999690055847,2009
Fountain,18045,0.17162498831748962,2009
Putnam,18133,0.1631666620572408,2009
Lincoln,05079,0.13640000025431315,2009
Walker,13295,0.1378000020980835,2009
Ware,13299,0.10849999297748912,2009
Craig,51045,0.1417500078678131,2009
Fluvanna,51065,0.13571428401129587,2009
Lexington,51678,,2009
Treasure,30103,0.14283332824707032,2009
Gregg,48183,0.13166667024294534,2009
Hale,48189,0.16828001022338868,2009
Marion,05089,0.12143750488758087,2009
Genesee,26049,0.15178571428571427,2009
Coamo,72043,0.14149999618530273,2009
Culebra,72049,,2009
Hopewell,51670,,2009
Norton,51720,,2009
Poquoson,51735,99999.0,2009
Portsmouth,51740,0.10999999940395355,2009
Wahkiakum,53069,0.12137500196695328,2009
Brooke,54009,0.14350000023841858,2009
Clay,54015,0.13433333237965903,2009
Mineral,08079,0.08977272835644809,2009
Otero,08089,0.1734210440987035,2009
Lyon,19119,0.17038460878225473,2009
Crowley,08025,0.18469565847645636,2009
El Paso,08041,0.14659615663381723,2009
Dale,01045,0.1266153775728666,2009
Pettis,29159,0.15912498533725739,2009
Polk,29167,0.1523124873638153,2009
Pulaski,29169,0.13720000584920247,2009
Reynolds,29179,0.13389474467227333,2009
Navajo,04017,0.1864416024980754,2009
Crittenden,05035,0.14568749070167542,2009
Monona,19133,0.1652500033378601,2009
Scott,18143,0.15299999713897705,2009
Ben Hill,13017,0.11999999483426411,2009
Calhoun,13037,0.1371666689713796,2009
Kewaunee,55061,15384.59375,2009
Portage,55097,0.1430370366131818,2009
Lincoln,56023,0.13999056366254697,2009
Niobrara,56027,0.1581111086739434,2009
Douglas,13097,0.12319998741149903,2009
Early,13099,0.1340000033378601,2009
Lamoille,50015,0.1457692293020395,2009
Vermillion,18165,0.16380000114440918,2009
Perry,05105,0.12024999409914017,2009
Jefferson,16051,0.15908108530817805,2009
Kootenai,16055,0.0968250036239624,2009
Lincoln,16063,0.13682354197782629,2009
Newport News,51700,0.11999999731779099,2009
Salem,51775,,2009
Washington,50023,0.14144999980926515,2009
Windham,50025,0.13776191075642905,2009
Colonial Heights,51570,,2009
Pope,05115,0.1291000008583069,2009
Weld,08123,0.1602407384801794,2009
Guánica,72055,99999.0,2009
Guayama,72057,99999.0,2009
Richmond,51760,0.12399999797344208,2009
Sangamon,17167,0.16704000473022462,2009
Fairfax,51600,,2009
Fredericksburg,51630,,2009
Hampton,51650,99999.0,2009
Macon,29121,0.15763637152585117,2009
Litchfield,09005,0.13711999893188476,2009
Sioux,19167,0.17579999923706055,2009
Lawrence,01079,0.1384117603302002,2009
Limestone,01083,0.1487142869404384,2009
St. Francois,29187,0.1374166707197825,2009
Scotland,29199,0.15913333892822265,2009
Stone,29209,0.12426666418711345,2009
Wayne,29223,0.13586955485136612,2009
Maries,29125,0.14640000661214192,2009
Montgomery,29139,0.1552727222442627,2009
Oregon,29149,0.13926087255063263,2009
Griggs,38039,0.15163999557495117,2009
Doniphan,20043,0.1601111094156901,2009
Warren,18171,0.17418180812488904,2009
Chattahoochee,13053,0.11566666762034099,2009
Chattooga,13055,0.1355000138282776,2009
Sweetwater,56037,0.18894332885742188,2009
Cleburne,01029,0.12476922915532039,2009
Hughes,40063,0.14068421564604106,2009
Kingfisher,40073,0.1704399871826172,2009
LaMoure,38045,0.15289999643961588,2009
McHenry,38049,0.1521587371826172,2009
Green Lake,55047,0.1472499966621399,2009
Allamakee,19005,0.1572777960035536,2009
Saline,05125,0.11509522937593006,2009
Payette,16075,0.16180000305175782,2009
Adams,17001,0.1637272618033669,2009
Bond,17005,0.1565555599000719,2009
Suffolk,51800,0.13644444942474365,2009
Adams,53001,0.18166666319876007,2009
San Juan,53055,39999.640625,2009
Fulton,18049,0.1618333359559377,2009
Villalba,72149,0.1379999965429306,2009
Yauco,72153,0.12950000166893005,2009
Washington,05143,0.14895238195146834,2009
Collier,12021,2040.8957270408164,2009
Guayanilla,72059,,2009
Gurabo,72063,0.15199999511241913,2009
Mills,19129,0.17014285496303014,2009
Montgomery,20125,0.149399995803833,2009
Wyandotte,20209,0.14320000410079955,2009
Arenac,26011,0.1462499996026357,2009
Berrien,26021,19999.916666666668,2009
Holmes,12059,0.12183334430058797,2009
Wabaunsee,20197,0.15311999320983888,2009
Morgan,01103,0.13193750381469727,2009
Perry,01105,0.1201764695784625,2009
Webster,29225,0.1457500010728836,2009
Wright,29229,0.14855555693308511,2009
Carter,30011,0.14383332869585821,2009
Custer,30017,0.14351282364282852,2009
Fallon,30025,0.1425490285836014,2009
Thomas,13275,7692.3473557692305,2009
Towns,13281,0.12780001163482665,2009
Troup,13285,0.10388888253106011,2009
Boyle,21021,0.1563999891281128,2009
Cayey,72035,0.13099999725818634,2009
Clarke,13059,0.12549999356269836,2009
Cobb,13067,0.1171249970793724,2009
Texas,40139,0.16657691735487717,2009
Fall River,46047,0.1444727377458052,2009
Grant,46051,0.16179998715718588,2009
Skamania,53059,0.09017647013944738,2009
Clark,18019,0.14980000257492065,2009
Dearborn,18029,0.14612498879432678,2009
Cidra,72041,0.1420000046491623,2009
San Francisco,06075,0.0989999994635582,2009
Brown,17009,0.15977777375115287,2009
Carroll,17015,0.1602000077565511,2009
Champaign,17019,0.17403332392374674,2009
Spokane,53063,0.13162000656127928,2009
Hickman,21105,0.1606666644414266,2009
Taney,29213,0.11719999313354493,2009
Greene,05055,0.1510625034570694,2009
